"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"Europe (EU)","WGBFAS-CODBA2224-1993-2018-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2018",1993,2018,"","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2018,1994,2017,1994,2017,2017,1,2014,2013,"WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2014","WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2013",15000,12300,"SSB-MT","MT",19300,15800,19300,15800,NA,NA,15000,12300,NA,NA,0.595854922279793,0.677215189873418,"ERbest-ratio","ratio",0.595854922279793,0.677215189873418,NA,NA,0.959,1.14,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,22,"N",3,NA,0.390625,3.68846153846154,NA,3126.07344026737,3434.22621294651,NA,38400,"SSBmsy",0.26,"instFmsy",0.390625,"SSB_by_SSBmsy",3.68846153846154,"InstF_by_InstFmsy",3126.07344026737,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2016-ICESIMP2016","CODBA2224","ICES","WGBFAS","1993-2016",1993,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-2224.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1994,2016,1994,2015,1994,2015,2015,4,2015,2014,"WGBFAS-CODBA2224-1993-2016-ICESIMP2016_2015","WGBFAS-CODBA2224-1993-2016-ICESIMP2016_2014",19500,16600,"SSB-MT","MT",24300,21400,24300,21400,NA,NA,19500,16600,NA,NA,0.362962962962963,0.419158878504673,"ERbest-ratio","ratio",0.362962962962963,0.419158878504673,NA,NA,0.875,0.94,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,23,"N",0,NA,0.5078125,3.36538461538462,NA,4063.89547234758,4464.49407683046,NA,38400,"SSBmsy",0.26,"instFmsy",0.5078125,"SSB_by_SSBmsy",3.36538461538462,"InstF_by_InstFmsy",4063.89547234758,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2016-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2016",1993,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-2224.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2016,1994,2015,1994,2015,2015,3,2015,2014,"WGBFAS-CODBA2224-1993-2016-ICESIMP2018_2015","WGBFAS-CODBA2224-1993-2016-ICESIMP2018_2014",19500,16600,"SSB-MT","MT",24300,21400,24300,21400,NA,NA,19500,16600,NA,NA,0.362962962962963,0.419158878504673,"ERbest-ratio","ratio",0.362962962962963,0.419158878504673,NA,NA,0.875,0.94,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,23,"N",0,NA,0.5078125,3.36538461538462,NA,4063.89547234758,4464.49407683046,NA,38400,"SSBmsy",0.26,"instFmsy",0.5078125,"SSB_by_SSBmsy",3.36538461538462,"InstF_by_InstFmsy",4063.89547234758,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2016-ICESIMP2016","CODBA2224","ICES","WGBFAS","1993-2016",1993,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-2224.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1994,2016,1994,2015,1994,2015,2015,4,2015,2014,"WGBFAS-CODBA2224-1993-2016-ICESIMP2016_2015","WGBFAS-CODBA2224-1993-2016-ICESIMP2016_2014",19500,16600,"SSB-MT","MT",24300,21400,24300,21400,NA,NA,19500,16600,NA,NA,0.362962962962963,0.419158878504673,"ERbest-ratio","ratio",0.362962962962963,0.419158878504673,NA,NA,0.875,0.94,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,24,"N",1,NA,0.5078125,3.36538461538462,NA,4063.89547234758,4464.49407683046,NA,38400,"SSBmsy",0.26,"instFmsy",0.5078125,"SSB_by_SSBmsy",3.36538461538462,"InstF_by_InstFmsy",4063.89547234758,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2017-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2017",1993,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/cod.27.22-24.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2017,1994,2016,1994,2016,2016,2,2015,2014,"WGBFAS-CODBA2224-1993-2017-ICESIMP2018_2015","WGBFAS-CODBA2224-1993-2017-ICESIMP2018_2014",16800,15400,"SSB-MT","MT",20900,19700,20900,19700,NA,NA,16800,15400,NA,NA,0.574162679425837,0.583756345177665,"ERbest-ratio","ratio",0.574162679425837,0.583756345177665,NA,NA,0.948,0.99,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,24,"N",1,NA,0.4375,3.64615384615385,NA,3501.20225309945,3846.33335850009,NA,38400,"SSBmsy",0.26,"instFmsy",0.4375,"SSB_by_SSBmsy",3.64615384615385,"InstF_by_InstFmsy",3501.20225309945,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2016-ICESIMP2016","CODBA2224","ICES","WGBFAS","1993-2016",1993,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-2224.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1994,2016,1994,2015,1994,2015,2015,4,2015,2014,"WGBFAS-CODBA2224-1993-2016-ICESIMP2016_2015","WGBFAS-CODBA2224-1993-2016-ICESIMP2016_2014",19500,16600,"SSB-MT","MT",24300,21400,24300,21400,NA,NA,19500,16600,NA,NA,0.362962962962963,0.419158878504673,"ERbest-ratio","ratio",0.362962962962963,0.419158878504673,NA,NA,0.875,0.94,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,25,"N",2,NA,0.5078125,3.36538461538462,NA,4063.89547234758,4464.49407683046,NA,38400,"SSBmsy",0.26,"instFmsy",0.5078125,"SSB_by_SSBmsy",3.36538461538462,"InstF_by_InstFmsy",4063.89547234758,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2018-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2018",1993,2018,"","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2018,1994,2017,1994,2017,2017,1,2015,2014,"WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2015","WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2014",16400,15000,"SSB-MT","MT",20400,19300,20400,19300,NA,NA,16400,15000,NA,NA,0.588235294117647,0.595854922279793,"ERbest-ratio","ratio",0.588235294117647,0.595854922279793,NA,NA,0.857,0.959,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,25,"N",2,NA,0.427083333333333,3.29615384615385,NA,3417.84029469232,3754.75399282151,NA,38400,"SSBmsy",0.26,"instFmsy",0.427083333333333,"SSB_by_SSBmsy",3.29615384615385,"InstF_by_InstFmsy",3417.84029469232,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2016-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2016",1993,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-2224.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2016,1994,2015,1994,2015,2015,3,2015,2014,"WGBFAS-CODBA2224-1993-2016-ICESIMP2018_2015","WGBFAS-CODBA2224-1993-2016-ICESIMP2018_2014",19500,16600,"SSB-MT","MT",24300,21400,24300,21400,NA,NA,19500,16600,NA,NA,0.362962962962963,0.419158878504673,"ERbest-ratio","ratio",0.362962962962963,0.419158878504673,NA,NA,0.875,0.94,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,26,"N",1,NA,0.5078125,3.36538461538462,NA,4063.89547234758,4464.49407683046,NA,38400,"SSBmsy",0.26,"instFmsy",0.5078125,"SSB_by_SSBmsy",3.36538461538462,"InstF_by_InstFmsy",4063.89547234758,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2017-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2017",1993,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/cod.27.22-24.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2017,1994,2016,1994,2016,2016,2,2015,2014,"WGBFAS-CODBA2224-1993-2017-ICESIMP2018_2015","WGBFAS-CODBA2224-1993-2017-ICESIMP2018_2014",16800,15400,"SSB-MT","MT",20900,19700,20900,19700,NA,NA,16800,15400,NA,NA,0.574162679425837,0.583756345177665,"ERbest-ratio","ratio",0.574162679425837,0.583756345177665,NA,NA,0.948,0.99,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,26,"N",1,NA,0.4375,3.64615384615385,NA,3501.20225309945,3846.33335850009,NA,38400,"SSBmsy",0.26,"instFmsy",0.4375,"SSB_by_SSBmsy",3.64615384615385,"InstF_by_InstFmsy",3501.20225309945,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2016-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2016",1993,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-2224.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2016,1994,2015,1994,2015,2015,3,2015,2014,"WGBFAS-CODBA2224-1993-2016-ICESIMP2018_2015","WGBFAS-CODBA2224-1993-2016-ICESIMP2018_2014",19500,16600,"SSB-MT","MT",24300,21400,24300,21400,NA,NA,19500,16600,NA,NA,0.362962962962963,0.419158878504673,"ERbest-ratio","ratio",0.362962962962963,0.419158878504673,NA,NA,0.875,0.94,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,27,"N",2,NA,0.5078125,3.36538461538462,NA,4063.89547234758,4464.49407683046,NA,38400,"SSBmsy",0.26,"instFmsy",0.5078125,"SSB_by_SSBmsy",3.36538461538462,"InstF_by_InstFmsy",4063.89547234758,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2018-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2018",1993,2018,"","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2018,1994,2017,1994,2017,2017,1,2015,2014,"WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2015","WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2014",16400,15000,"SSB-MT","MT",20400,19300,20400,19300,NA,NA,16400,15000,NA,NA,0.588235294117647,0.595854922279793,"ERbest-ratio","ratio",0.588235294117647,0.595854922279793,NA,NA,0.857,0.959,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,27,"N",2,NA,0.427083333333333,3.29615384615385,NA,3417.84029469232,3754.75399282151,NA,38400,"SSBmsy",0.26,"instFmsy",0.427083333333333,"SSB_by_SSBmsy",3.29615384615385,"InstF_by_InstFmsy",3417.84029469232,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2017-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2017",1993,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/cod.27.22-24.pdf","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2017,1994,2016,1994,2016,2016,2,2016,2015,"WGBFAS-CODBA2224-1993-2017-ICESIMP2018_2016","WGBFAS-CODBA2224-1993-2017-ICESIMP2018_2015",13500,16800,"SSB-MT","MT",16900,20900,16900,20900,NA,NA,13500,16800,NA,NA,0.515384615384615,0.574162679425837,"ERbest-ratio","ratio",0.515384615384615,0.574162679425837,NA,NA,0.93,0.948,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,28,"N",1,NA,0.3515625,3.57692307692308,NA,2813.46609624063,3090.80359165186,NA,38400,"SSBmsy",0.26,"instFmsy",0.3515625,"SSB_by_SSBmsy",3.57692307692308,"InstF_by_InstFmsy",2813.46609624063,"OFL_instF"
"Europe (EU)","WGBFAS-CODBA2224-1993-2018-ICESIMP2018","CODBA2224","ICES","WGBFAS","1993-2018",1993,2018,"","Age analytical assessment (SAM)","Unknown","Age analytical assessment (SAM) ","multinational","Western Baltic","multinational-ICES-22-24","Atlantic cod Western Baltic","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","Denmark",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1994,2018,1994,2017,1994,2017,2017,1,2016,2015,"WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2016","WGBFAS-CODBA2224-1993-2018-ICESIMP2018_2015",13000,16400,"SSB-MT","MT",16500,20400,16500,20400,NA,NA,13000,16400,NA,NA,0.527878787878788,0.588235294117647,"ERbest-ratio","ratio",0.527878787878788,0.588235294117647,NA,NA,0.758,0.857,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",1.01,"",NA,NA,38400,NA,38400,"SSBtrigmsy-MT",NA,28,"N",1,NA,0.338541666666667,2.91538461538462,NA,2709.26364823172,2976.32938455364,NA,38400,"SSBmsy",0.26,"instFmsy",0.338541666666667,"SSB_by_SSBmsy",2.91538461538462,"InstF_by_InstFmsy",2709.26364823172,"OFL_instF"
"Europe (EU)","WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016","CODIIIaW-IV-VIId","ICES","WGNSSK","1962-2013",1962,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/cod-347.pdf","StateÐspace age-structured assessment model (SAM) ","Unknown","StateÐspace age-structured assessment model (SAM) ","multinational","ICES 3a(west)-4-7d","multinational-ICES-IIIaW-IV-VIId","Atlantic cod ICES 3a(west)-4-7d","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1963,2013,1963,2012,1963,2012,2012,7,2012,2011,"WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016_2012","WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016_2011",210000,190000,"TBbest-MT","MT",210000,190000,210000,190000,NA,NA,54800,45900,NA,NA,0.207619047619048,0.243684210526316,"ERbest-ratio","ratio",0.207619047619048,0.243684210526316,NA,NA,0.391,0.47,NA,NA,NA,NA,0.19,NA,0.4,"Fmp-1/yr",0.9,"",NA,NA,150000,NA,150000,"SSBmp-MT",NA,8,"N",1,NA,0.365333333333333,2.05789473684211,NA,33039.5659167262,36338.5818718939,NA,150000,"SSBmsy",0.19,"instFmsy",0.365333333333333,"SSB_by_SSBmsy",2.05789473684211,"InstF_by_InstFmsy",33039.5659167262,"OFL_instF"
"Europe (EU)","WGNSSK-CODIIIaW-IV-VIId-1962-2014-ICESIMP2016","CODIIIaW-IV-VIId","ICES","WGNSSK","1962-2014",1962,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/cod-347d.pdf","StateÐspace age-structured assessment model (SAM) ","Unknown","StateÐspace age-structured assessment model (SAM) ","multinational","ICES 3a(west)-4-7d","multinational-ICES-IIIaW-IV-VIId","Atlantic cod ICES 3a(west)-4-7d","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1963,2014,1963,2013,1963,2013,2013,6,2012,2011,"WGNSSK-CODIIIaW-IV-VIId-1962-2014-ICESIMP2016_2012","WGNSSK-CODIIIaW-IV-VIId-1962-2014-ICESIMP2016_2011",190000,176000,"TBbest-MT","MT",190000,176000,190000,176000,NA,NA,48200,41300,NA,NA,0.233684210526316,0.263636363636364,"ERbest-ratio","ratio",0.233684210526316,0.263636363636364,NA,NA,0.444,0.521,NA,NA,NA,NA,0.19,NA,0.4,"Fmp-1/yr",0.65,"",NA,NA,150000,NA,150000,"SSBmp-MT",NA,8,"N",1,NA,0.321333333333333,2.33684210526316,NA,29892.9405913237,32877.7645507612,NA,150000,"SSBmsy",0.19,"instFmsy",0.321333333333333,"SSB_by_SSBmsy",2.33684210526316,"InstF_by_InstFmsy",29892.9405913237,"OFL_instF"
"Europe (EU)","WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016","CODIIIaW-IV-VIId","ICES","WGNSSK","1962-2013",1962,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/cod-347.pdf","StateÐspace age-structured assessment model (SAM) ","Unknown","StateÐspace age-structured assessment model (SAM) ","multinational","ICES 3a(west)-4-7d","multinational-ICES-IIIaW-IV-VIId","Atlantic cod ICES 3a(west)-4-7d","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1963,2013,1963,2012,1963,2012,2012,7,2012,2011,"WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016_2012","WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016_2011",210000,190000,"TBbest-MT","MT",210000,190000,210000,190000,NA,NA,54800,45900,NA,NA,0.207619047619048,0.243684210526316,"ERbest-ratio","ratio",0.207619047619048,0.243684210526316,NA,NA,0.391,0.47,NA,NA,NA,NA,0.19,NA,0.4,"Fmp-1/yr",0.9,"",NA,NA,150000,NA,150000,"SSBmp-MT",NA,9,"N",2,NA,0.365333333333333,2.05789473684211,NA,33039.5659167262,36338.5818718939,NA,150000,"SSBmsy",0.19,"instFmsy",0.365333333333333,"SSB_by_SSBmsy",2.05789473684211,"InstF_by_InstFmsy",33039.5659167262,"OFL_instF"
"Europe (EU)","WGNSSK-CODIIIaW-IV-VIId-1962-2015-ICESIMP2016","CODIIIaW-IV-VIId","ICES","WGNSSK","1962-2015",1962,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/cod-347d.pdf","StateÐspace age-structured assessment model (SAM) ","Unknown","StateÐspace age-structured assessment model (SAM) ","multinational","ICES 3a(west)-4-7d","multinational-ICES-IIIaW-IV-VIId","Atlantic cod ICES 3a(west)-4-7d","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1963,2015,1963,2014,1963,2014,2014,5,2012,2011,"WGNSSK-CODIIIaW-IV-VIId-1962-2015-ICESIMP2016_2012","WGNSSK-CODIIIaW-IV-VIId-1962-2015-ICESIMP2016_2011",207000,231000,"TBbest-MT","MT",207000,231000,207000,231000,NA,NA,107000,105000,NA,NA,0.157971014492754,0.148917748917749,"ERbest-ratio","ratio",0.157971014492754,0.148917748917749,NA,NA,0.393,0.432,NA,NA,NA,NA,0.33,"",0.33,"Fmsy-1/yr",NA,NA,NA,NA,165000,NA,165000,"SSBtrigmsy-MT",NA,9,"N",2,NA,0.648484848484848,1.19090909090909,NA,53023.3858891916,58182.7871795913,NA,165000,"SSBmsy",0.33,"instFmsy",0.648484848484848,"SSB_by_SSBmsy",1.19090909090909,"InstF_by_InstFmsy",53023.3858891916,"OFL_instF"
"Europe (EU)","WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016","CODIIIaW-IV-VIId","ICES","WGNSSK","1962-2013",1962,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/cod-347.pdf","StateÐspace age-structured assessment model (SAM) ","Unknown","StateÐspace age-structured assessment model (SAM) ","multinational","ICES 3a(west)-4-7d","multinational-ICES-IIIaW-IV-VIId","Atlantic cod ICES 3a(west)-4-7d","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1963,2013,1963,2012,1963,2012,2012,7,2012,2011,"WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016_2012","WGNSSK-CODIIIaW-IV-VIId-1962-2013-ICESIMP2016_2011",210000,190000,"TBbest-MT","MT",210000,190000,210000,190000,NA,NA,54800,45900,NA,NA,0.207619047619048,0.243684210526316,"ERbest-ratio","ratio",0.207619047619048,0.243684210526316,NA,NA,0.391,0.47,NA,NA,NA,NA,0.19,NA,0.4,"Fmp-1/yr",0.9,"",NA,NA,150000,NA,150000,"SSBmp-MT",NA,10,"N",3,NA,0.365333333333333,2.05789473684211,NA,33039.5659167262,36338.5818718939,NA,150000,"SSBmsy",0.19,"instFmsy",0.365333333333333,"SSB_by_SSBmsy",2.05789473684211,"InstF_by_InstFmsy",33039.5659167262,"OFL_instF"
"Europe (EU)","WGNSSK-CODIIIaW-IV-VIId-1962-2016-ICESIMP2016","CODIIIaW-IV-VIId","ICES","WGNSSK","1962-2016",1962,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-347d.pdf","StateÐspace age-structured assessment model (SAM) ","Unknown","StateÐspace age-structured assessment model (SAM) ","multinational","ICES 3a(west)-4-7d","multinational-ICES-IIIaW-IV-VIId","Atlantic cod ICES 3a(west)-4-7d","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1963,2016,1963,2015,1963,2015,2015,4,2012,2011,"WGNSSK-CODIIIaW-IV-VIId-1962-2016-ICESIMP2016_2012","WGNSSK-CODIIIaW-IV-VIId-1962-2016-ICESIMP2016_2011",200000,224000,"TBbest-MT","MT",200000,224000,200000,224000,NA,NA,107000,106000,NA,NA,0.2015,0.2,"ERbest-ratio","ratio",0.2015,0.2,NA,NA,0.404,0.443,NA,NA,NA,NA,0.33,"",0.33,"Fmsy-1/yr",0.58,"",NA,NA,165000,NA,165000,"SSBtrigmsy-MT",NA,10,"N",3,NA,0.648484848484848,1.22424242424242,NA,51230.3245306199,56215.2533136148,NA,165000,"SSBmsy",0.33,"instFmsy",0.648484848484848,"SSB_by_SSBmsy",1.22424242424242,"InstF_by_InstFmsy",51230.3245306199,"OFL_instF"
