"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","Fmsy","Fmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval"
"Europe (EU)","WGCSE-CODVIIek-1970-2016-ICESIMP2016","CODVIIek","ICES","WGCSE","1970-2016",1970,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-7e-k.pdf","VPA (XSA)","Unknown","Extended Survivor Analysis","multinational","Celtic Sea","multinational-ICES-VIIe-k","Atlantic cod Celtic Sea","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016","0.2",NA,"Actually, mortality-at-age rather than M=0.2 ",NA,NA,1971,2016,1971,2015,1971,2015,2015,2,2014,2013,"WGCSE-CODVIIek-1970-2016-ICESIMP2016_2014","WGCSE-CODVIIek-1970-2016-ICESIMP2016_2013",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"",0.35,"Fmsy-1/yr",0.8,"",NA,NA,10300,NA,10300,"SSBtrigmsy-MT","",13,"N",1
"Europe (EU)","WGCSE-CODVIIek-1970-2015-ICESIMP2016","CODVIIek","ICES","WGCSE","1970-2015",1970,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/cod-7e-k.pdf","VPA (XSA)","Unknown","Extended Survivor Analysis","multinational","Celtic Sea","multinational-ICES-VIIe-k","Atlantic cod Celtic Sea","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016","0.2",NA,"Actually, mortality-at-age rather than M=0.2 ",NA,NA,1971,2015,1971,2014,1971,2014,2014,3,2014,2013,"WGCSE-CODVIIek-1970-2015-ICESIMP2016_2014","WGCSE-CODVIIek-1970-2015-ICESIMP2016_2013",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,"",0.32,"Fmsy-1/yr",0.78,"",NA,NA,10300,NA,10300,"SSBtrigmsy-MT","",14,"N",2
"Europe (EU)","WGCSE-CODVIIek-1970-2017-ICESIMP2018","CODVIIek","ICES","WGCSE","1970-2017",1970,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/cod.27.7e-k.pdf","VPA (XSA)","Unknown","Extended Survivor Analysis","multinational","Celtic Sea","multinational-ICES-VIIe-k","Atlantic cod Celtic Sea","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018","0.2",NA,"Actually, mortality-at-age rather than M=0.2 ",NA,NA,1971,2017,1971,2016,1971,2016,2016,1,2014,2013,"WGCSE-CODVIIek-1970-2017-ICESIMP2018_2014","WGCSE-CODVIIek-1970-2017-ICESIMP2018_2013",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"",0.353,"Fmsy-1/yr",0.807,"",NA,NA,10300,NA,10300,"SSBtrigmsy-MT","",14,"N",2
"Europe (EU)","WGCSE-CODVIIek-1970-2016-ICESIMP2016","CODVIIek","ICES","WGCSE","1970-2016",1970,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/cod-7e-k.pdf","VPA (XSA)","Unknown","Extended Survivor Analysis","multinational","Celtic Sea","multinational-ICES-VIIe-k","Atlantic cod Celtic Sea","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016","0.2",NA,"Actually, mortality-at-age rather than M=0.2 ",NA,NA,1971,2016,1971,2015,1971,2015,2015,2,2015,2014,"WGCSE-CODVIIek-1970-2016-ICESIMP2016_2015","WGCSE-CODVIIek-1970-2016-ICESIMP2016_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"",0.35,"Fmsy-1/yr",0.8,"",NA,NA,10300,NA,10300,"SSBtrigmsy-MT","",15,"N",1
"Europe (EU)","WGCSE-CODVIIek-1970-2017-ICESIMP2018","CODVIIek","ICES","WGCSE","1970-2017",1970,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/cod.27.7e-k.pdf","VPA (XSA)","Unknown","Extended Survivor Analysis","multinational","Celtic Sea","multinational-ICES-VIIe-k","Atlantic cod Celtic Sea","Actinopterygii","Gadiformes","Gadidae","Gadus","Gadus morhua","Gadus morhua","Atlantic cod",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018","0.2",NA,"Actually, mortality-at-age rather than M=0.2 ",NA,NA,1971,2017,1971,2016,1971,2016,2016,1,2015,2014,"WGCSE-CODVIIek-1970-2017-ICESIMP2018_2015","WGCSE-CODVIIek-1970-2017-ICESIMP2018_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,"",0.353,"Fmsy-1/yr",0.807,"",NA,NA,10300,NA,10300,"SSBtrigmsy-MT","",15,"N",1
"Europe (EU)","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2013",1973,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/her-2532-Ex-Go_201304130022.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2013,1974,2012,1974,2012,2012,6,2012,2011,"WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2011",1220000,1040000,"TBbest-MT","MT",1220000,1040000,1220000,1040000,NA,NA,751000,730000,NA,NA,0.0801639344262295,0.1125,"ERbest-ratio","ratio",0.0801639344262295,0.1125,NA,NA,0.133,0.174,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",1,"N",1
"Europe (EU)","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2014",1973,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2014,1974,2013,1974,2013,2013,5,2012,2011,"WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2011",1350000,1120000,"TBbest-MT","MT",1350000,1120000,1350000,1120000,NA,NA,818000,798000,NA,NA,0.0748148148148148,0.104464285714286,"ERbest-ratio","ratio",0.0748148148148148,0.104464285714286,NA,NA,0.121,0.161,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",1,"N",1
"Europe (EU)","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2013",1973,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/her-2532-Ex-Go_201304130022.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2013,1974,2012,1974,2012,2012,6,2012,2011,"WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2011",1220000,1040000,"TBbest-MT","MT",1220000,1040000,1220000,1040000,NA,NA,751000,730000,NA,NA,0.0801639344262295,0.1125,"ERbest-ratio","ratio",0.0801639344262295,0.1125,NA,NA,0.133,0.174,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",2,"N",2
"Europe (EU)","WGBFAS-HERR2529-32-1973-2015-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2015",1973,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2015,1974,2014,1974,2014,2014,4,2012,2011,"WGBFAS-HERR2529-32-1973-2015-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2015-ICESIMP2016_2011",1500000,1210000,"TBbest-MT","MT",1500000,1210000,1500000,1210000,NA,NA,898000,860000,NA,NA,0.0673333333333333,0.0966942148760331,"ERbest-ratio","ratio",0.0673333333333333,0.0966942148760331,NA,NA,0.113,0.154,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",2,"N",2
"Europe (EU)","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2013",1973,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/her-2532-Ex-Go_201304130022.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2013,1974,2012,1974,2012,2012,6,2012,2011,"WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2011",1220000,1040000,"TBbest-MT","MT",1220000,1040000,1220000,1040000,NA,NA,751000,730000,NA,NA,0.0801639344262295,0.1125,"ERbest-ratio","ratio",0.0801639344262295,0.1125,NA,NA,0.133,0.174,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",3,"N",3
"Europe (EU)","WGBFAS-HERR2529-32-1973-2016-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2016",1973,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2016,1974,2015,1974,2015,2015,3,2012,2011,"WGBFAS-HERR2529-32-1973-2016-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2016-ICESIMP2016_2011",1310000,1080000,"TBbest-MT","MT",1310000,1080000,1310000,1080000,NA,NA,805000,754000,NA,NA,0.0770992366412214,0.108333333333333,"ERbest-ratio","ratio",0.0770992366412214,0.108333333333333,NA,NA,0.126,0.176,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",3,"N",3
"Europe (EU)","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2013",1973,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/her-2532-Ex-Go_201304130022.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2013,1974,2012,1974,2012,2012,6,2012,2011,"WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2011",1220000,1040000,"TBbest-MT","MT",1220000,1040000,1220000,1040000,NA,NA,751000,730000,NA,NA,0.0801639344262295,0.1125,"ERbest-ratio","ratio",0.0801639344262295,0.1125,NA,NA,0.133,0.174,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",4,"N",4
"Europe (EU)","WGBFAS-HERR2529-32-1973-2017-ICESIMP2018","HERR2529-32","ICES","WGBFAS","1973-2017",1973,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/her.27.25-2932.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2018",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2017,1974,2016,1974,2016,2016,2,2012,2011,"WGBFAS-HERR2529-32-1973-2017-ICESIMP2018_2012","WGBFAS-HERR2529-32-1973-2017-ICESIMP2018_2011",1460000,1220000,"TBbest-MT","MT",1460000,1220000,1460000,1220000,NA,NA,924000,864000,NA,NA,0.0691780821917808,0.0959016393442623,"ERbest-ratio","ratio",0.0691780821917808,0.0959016393442623,NA,NA,0.11,0.151,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",4,"N",4
"Europe (EU)","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2013",1973,2013,"http://www.ices.dk/sites/pub/Publication%20Reports/Advice/2013/2013/her-2532-Ex-Go_201304130022.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2013,1974,2012,1974,2012,2012,6,2012,2011,"WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2012","WGBFAS-HERR2529-32-1973-2013-ICESIMP2016_2011",1220000,1040000,"TBbest-MT","MT",1220000,1040000,1220000,1040000,NA,NA,751000,730000,NA,NA,0.0801639344262295,0.1125,"ERbest-ratio","ratio",0.0801639344262295,0.1125,NA,NA,0.133,0.174,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",5,"N",5
"Europe (EU)","WGBFAS-HERR2529-32-1973-2018-ICESIMP2018","HERR2529-32","ICES","WGBFAS","1973-2018",1973,2018,"","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",999,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2018",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2018,1974,2017,1974,2017,2017,1,2012,2011,"WGBFAS-HERR2529-32-1973-2018-ICESIMP2018_2012","WGBFAS-HERR2529-32-1973-2018-ICESIMP2018_2011",1460000,1220000,"TBbest-MT","MT",1460000,1220000,1460000,1220000,NA,NA,813000,774000,NA,NA,0.0691780821917808,0.0959016393442623,"ERbest-ratio","ratio",0.0691780821917808,0.0959016393442623,NA,NA,0.124,0.17,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",5,"N",5
"Europe (EU)","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2014",1973,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2014,1974,2013,1974,2013,2013,5,2013,2012,"WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2013","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",6,"N",1
"Europe (EU)","WGBFAS-HERR2529-32-1973-2015-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2015",1973,2015,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2015/2015/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2015,1974,2014,1974,2014,2014,4,2013,2012,"WGBFAS-HERR2529-32-1973-2015-ICESIMP2016_2013","WGBFAS-HERR2529-32-1973-2015-ICESIMP2016_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",6,"N",1
"Europe (EU)","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2014",1973,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2014,1974,2013,1974,2013,2013,5,2013,2012,"WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2013","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",7,"N",2
"Europe (EU)","WGBFAS-HERR2529-32-1973-2016-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2016",1973,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2016,1974,2015,1974,2015,2015,3,2013,2012,"WGBFAS-HERR2529-32-1973-2016-ICESIMP2016_2013","WGBFAS-HERR2529-32-1973-2016-ICESIMP2016_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",7,"N",2
"Europe (EU)","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2014",1973,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2014,1974,2013,1974,2013,2013,5,2013,2012,"WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2013","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",8,"N",3
"Europe (EU)","WGBFAS-HERR2529-32-1973-2017-ICESIMP2018","HERR2529-32","ICES","WGBFAS","1973-2017",1973,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/her.27.25-2932.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2018",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2017,1974,2016,1974,2016,2016,2,2013,2012,"WGBFAS-HERR2529-32-1973-2017-ICESIMP2018_2013","WGBFAS-HERR2529-32-1973-2017-ICESIMP2018_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",8,"N",3
"Europe (EU)","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016","HERR2529-32","ICES","WGBFAS","1973-2014",1973,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-2532-gor.pdf","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2016",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2014,1974,2013,1974,2013,2013,5,2013,2012,"WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2013","WGBFAS-HERR2529-32-1973-2014-ICESIMP2016_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.26,"",0.26,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",9,"N",4
"Europe (EU)","WGBFAS-HERR2529-32-1973-2018-ICESIMP2018","HERR2529-32","ICES","WGBFAS","1973-2018",1973,2018,"","Age-based analytical assessment (XSA) ","Unknown","Age-based analytical assessment (XSA) ","multinational","Subdivisions 25-29 and 32","multinational-ICES-2529-32","Herring Subdivisions 25-29 and 32","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",999,"Current","Sweden",27,"Imported from ICES data dump covering 2011-2018",NA,NA,"natural mortalities from multispecies model (SMS) ",NA,NA,1974,2018,1974,2017,1974,2017,2017,1,2013,2012,"WGBFAS-HERR2529-32-1973-2018-ICESIMP2018_2013","WGBFAS-HERR2529-32-1973-2018-ICESIMP2018_2012",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22,"",0.22,"Fmsy-1/yr",0.52,"",NA,NA,600000,NA,600000,"SSBtrigmsy-MT","",9,"N",4
