"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","Fmsy","Fmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval"
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2017",1983,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/meg.27.7b-k8abd.pdf","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018","0.2",NA,NA,NA,NA,1984,2017,1984,2016,1984,2016,2016,2,2015,2014,"WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2015","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT","",1,"N",1
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016","MEGVII-VIIIabd","ICES","WGBIE","1983-2016",1983,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/mgw-78.pdf","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016","0.2",NA,NA,NA,NA,1984,2016,1984,2015,1984,2015,2015,3,2015,2014,"WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016_2015","WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT","",2,"N",2
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2018",1983,2018,"","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018","0.2",NA,NA,NA,NA,1984,2018,1984,2017,1984,2017,2017,1,2015,2014,"WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2015","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT","",2,"N",2
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2017",1983,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/meg.27.7b-k8abd.pdf","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018","0.2",NA,NA,NA,NA,1984,2017,1984,2016,1984,2016,2016,2,2016,2015,"WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2016","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2015",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT","",3,"N",1
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2018",1983,2018,"","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018","0.2",NA,NA,NA,NA,1984,2018,1984,2017,1984,2017,2017,1,2016,2015,"WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2016","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2015",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT","",3,"N",1
"Europe (EU)","WGCSE-PLAICECHW-1979-2013-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2013",1979,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016","0.12",NA,NA,NA,NA,1980,2013,1980,2012,1980,2012,2012,6,2010,2009,"WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2010","WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2009",5650,3130,"TBbest-MT","MT",5650,3130,5650,3130,NA,NA,2300,1770,NA,NA,0.219469026548673,0.34185303514377,"ERbest-ratio","ratio",0.219469026548673,0.34185303514377,NA,NA,0.498,0.442,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT","",1,"N",2
"Europe (EU)","WGSSDS-PLAICECHW-1979-2010-NEUBAUER","PLAICECHW","ICES","WGSSDS","1979-2010",1979,2010,"https://www.ices.dk/sites/pub/Publication%20Reports/Advice/2011/2011/ple-echw.pdf","Age-based analytical assessment (XSA)","XSA","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"NULL","0.12","NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,7,2010,2009,"WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2010","WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2009",7720,3410,"TBbest-MT","MT",7720,3410,7720,3410,NA,NA,2630,1870,NA,NA,0.159,0.312,"ERbest-ratio","ratio",0.159,0.312,0.159,0.312,0.452,0.425,NA,NA,NA,NA,0.19,"Fishing mortalities in the range 0.14–0.31are consistent with FMSY",NA,NA,NA,NA,NA,NA,2400,NA,NA,NA,"",1,"N",2
"Europe (EU)","WGCSE-PLAICECHW-1979-2014-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2014",1979,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016","0.12",NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,5,2010,2009,"WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2010","WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2009",6130,3360,"TBbest-MT","MT",6130,3360,6130,3360,NA,NA,2540,1900,NA,NA,0.202283849918434,0.318452380952381,"ERbest-ratio","ratio",0.202283849918434,0.318452380952381,NA,NA,0.427,0.404,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT","",2,"N",3
"Europe (EU)","WGSSDS-PLAICECHW-1979-2010-NEUBAUER","PLAICECHW","ICES","WGSSDS","1979-2010",1979,2010,"https://www.ices.dk/sites/pub/Publication%20Reports/Advice/2011/2011/ple-echw.pdf","Age-based analytical assessment (XSA)","XSA","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"NULL","0.12","NULL","",NA,NA,1980,2010,1980,2010,1980,2010,2010,7,2010,2009,"WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2010","WGSSDS-PLAICECHW-1979-2010-NEUBAUER_2009",7720,3410,"TBbest-MT","MT",7720,3410,7720,3410,NA,NA,2630,1870,NA,NA,0.159,0.312,"ERbest-ratio","ratio",0.159,0.312,0.159,0.312,0.452,0.425,NA,NA,NA,NA,0.19,"Fishing mortalities in the range 0.14–0.31are consistent with FMSY",NA,NA,NA,NA,NA,NA,2400,NA,NA,NA,"",2,"N",3
"Europe (EU)","WGCSE-PLAICECHW-1979-2013-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2013",1979,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016","0.12",NA,NA,NA,NA,1980,2013,1980,2012,1980,2012,2012,6,2012,2011,"WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2012","WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2011",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT","",3,"N",1
"Europe (EU)","WGCSE-PLAICECHW-1979-2014-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2014",1979,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016","0.12",NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,5,2012,2011,"WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2012","WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2011",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT","",3,"N",1
"South America","IFOPCH-SBWHITCH-1977-2015-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2015",1977,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL","0.18","NULL","",NA,NA,1978,2015,1978,2015,1978,2015,2015,2,2011,2010,"IFOPCH-SBWHITCH-1977-2015-PARMA_2011","IFOPCH-SBWHITCH-1977-2015-PARMA_2010",203000,228000,"TBbest-MT","MT",203000,228000,203000,228000,NA,NA,92900,108000,NA,NA,0.106896551724138,0.12719298245614,"ERbest-ratio","ratio",0.106896551724138,0.12719298245614,NA,NA,0.244,0.274,NA,NA,NA,NA,NA,NA,0.2,"F45%-1/yr",NA,NA,NA,NA,NA,NA,158400,"SSB40%-MT","",1,"N",4
"South America","IFOPCH-SBWHITCH-1979-2012-CHING","SBWHITCH","SUBPESCA","IFOPCH","1979-2012",1979,2012,"NULL","Statistical catch at age model","Unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL",NA,NA,NA,NA,NA,1990,2011,1990,2011,1979,2011,2011,3,2011,2010,"IFOPCH-SBWHITCH-1979-2012-CHING_2011","IFOPCH-SBWHITCH-1979-2012-CHING_2010",619000,611000,"TBbest-MT","MT",619000,611000,619000,611000,NA,NA,487000,469000,NA,NA,0.0325,0.0383,"ERbest-ratio","ratio",0.0325,0.0383,0.0325,0.0383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",1,"N",4
"South America","IFOPCH-SBWHITCH-1977-2016-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2016",1977,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",999,"Current","Chile",87,"NULL","0.18","NULL","",NA,NA,1978,2016,1978,2016,1978,2016,2016,1,2011,2010,"IFOPCH-SBWHITCH-1977-2016-PARMA_2011","IFOPCH-SBWHITCH-1977-2016-PARMA_2010",187000,210000,"TBbest-MT","MT",187000,210000,187000,210000,NA,NA,86100,102000,NA,NA,0.116042780748663,0.138095238095238,"ERbest-ratio","ratio",0.116042780748663,0.138095238095238,NA,NA,0.246,0.271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160606.4,"SSB40%-MT","",2,"N",5
"South America","IFOPCH-SBWHITCH-1979-2012-CHING","SBWHITCH","SUBPESCA","IFOPCH","1979-2012",1979,2012,"NULL","Statistical catch at age model","Unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL",NA,NA,NA,NA,NA,1990,2011,1990,2011,1979,2011,2011,3,2011,2010,"IFOPCH-SBWHITCH-1979-2012-CHING_2011","IFOPCH-SBWHITCH-1979-2012-CHING_2010",619000,611000,"TBbest-MT","MT",619000,611000,619000,611000,NA,NA,487000,469000,NA,NA,0.0325,0.0383,"ERbest-ratio","ratio",0.0325,0.0383,0.0325,0.0383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",2,"N",5
"South America","IFOPCH-SBWHITCH-1977-2015-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2015",1977,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL","0.18","NULL","",NA,NA,1978,2015,1978,2015,1978,2015,2015,2,2015,2014,"IFOPCH-SBWHITCH-1977-2015-PARMA_2015","IFOPCH-SBWHITCH-1977-2015-PARMA_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,"F45%-1/yr",NA,NA,NA,NA,NA,NA,158400,"SSB40%-MT","",3,"N",1
"South America","IFOPCH-SBWHITCH-1977-2016-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2016",1977,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",999,"Current","Chile",87,"NULL","0.18","NULL","",NA,NA,1978,2016,1978,2016,1978,2016,2016,1,2015,2014,"IFOPCH-SBWHITCH-1977-2016-PARMA_2015","IFOPCH-SBWHITCH-1977-2016-PARMA_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160606.4,"SSB40%-MT","",3,"N",1
"South America","INIDEP-ARGANCHONARG-1989-2007-Parma","ARGANCHONARG","CFP","INIDEP","1989-2007",1989,2007,"URL","VPA","ADAPT","A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters.","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"","1.02","2008","",NA,NA,1990,2007,1990,2007,1990,2007,2007,3,2007,2006,"INIDEP-ARGANCHONARG-1989-2007-Parma_2007","INIDEP-ARGANCHONARG-1989-2007-Parma_2006",1140000,1500000,"TBbest-MT","MT",1140000,1500000,1140000,1500000,NA,NA,1020000,1200000,NA,NA,0.0215,0.0308,"ERbest-ratio","ratio",0.0215,0.0308,0.0215,0.0308,0.032,0.043,0.4046,"ERmsy-ratio",NA,NA,0.1898,"estimated by Parma using Ricker function",NA,NA,NA,NA,1047948.41,"TBmsy-MT",748152,"estimated by Parma using Ricker function",NA,NA,"",1,"Y",8
"South America","INIDEP-ARGANCHONARG-1989-2015-ORLANDO","ARGANCHONARG","CFP","INIDEP","1989-2015",1989,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"NULL","1.01","NULL","",NA,NA,1990,2015,1990,2015,1990,2015,2015,2,2007,2006,"INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2007","INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2006",1230000,1280000,"TBbest-MT","MT",1230000,1280000,1230000,1280000,NA,NA,966000,1020000,NA,NA,0.0203252032520325,0.036796875,"ERbest-ratio","ratio",0.0203252032520325,0.036796875,NA,NA,0.061,0.077,NA,NA,NA,NA,NA,NA,0.86,"F66%-1/yr",NA,NA,NA,NA,NA,NA,484000,"SSB66%-MT","",1,"Y",8
"South America","INIDEP-ARGANCHONARG-1989-2007-Parma","ARGANCHONARG","CFP","INIDEP","1989-2007",1989,2007,"URL","VPA","ADAPT","A general approach to fitting VPA models. ADAPT is based on minimising the sum-of-squares over any number of indices of abundance to find best-fit parameters.","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"","1.02","2008","",NA,NA,1990,2007,1990,2007,1990,2007,2007,3,2007,2006,"INIDEP-ARGANCHONARG-1989-2007-Parma_2007","INIDEP-ARGANCHONARG-1989-2007-Parma_2006",1140000,1500000,"TBbest-MT","MT",1140000,1500000,1140000,1500000,NA,NA,1020000,1200000,NA,NA,0.0215,0.0308,"ERbest-ratio","ratio",0.0215,0.0308,0.0215,0.0308,0.032,0.043,0.4046,"ERmsy-ratio",NA,NA,0.1898,"estimated by Parma using Ricker function",NA,NA,NA,NA,1047948.41,"TBmsy-MT",748152,"estimated by Parma using Ricker function",NA,NA,"",2,"Y",9
"South America","INIDEP-ARGANCHONARG-1989-2016-PARMA","ARGANCHONARG","CFP","INIDEP","1989-2016",1989,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",999,"Current","Argentina",41,"NULL","1.01","NULL","",NA,NA,1990,2016,1990,2016,1990,2016,2016,1,2007,2006,"INIDEP-ARGANCHONARG-1989-2016-PARMA_2007","INIDEP-ARGANCHONARG-1989-2016-PARMA_2006",1320000,1350000,"TBbest-MT","MT",1320000,1350000,1320000,1350000,NA,NA,1030000,1070000,NA,NA,0.0189393939393939,0.0348888888888889,"ERbest-ratio","ratio",0.0189393939393939,0.0348888888888889,NA,NA,0.059,0.076,NA,NA,NA,NA,NA,NA,0.98,"F66%-1/yr",4.4,"F40%",NA,NA,NA,NA,890000,"SSB66%-MT","",2,"Y",9
"South America","INIDEP-ARGANCHONARG-1989-2015-ORLANDO","ARGANCHONARG","CFP","INIDEP","1989-2015",1989,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"NULL","1.01","NULL","",NA,NA,1990,2015,1990,2015,1990,2015,2015,2,2015,2014,"INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2015","INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.86,"F66%-1/yr",NA,NA,NA,NA,NA,NA,484000,"SSB66%-MT","",3,"N",1
"South America","INIDEP-ARGANCHONARG-1989-2016-PARMA","ARGANCHONARG","CFP","INIDEP","1989-2016",1989,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",999,"Current","Argentina",41,"NULL","1.01","NULL","",NA,NA,1990,2016,1990,2016,1990,2016,2016,1,2015,2014,"INIDEP-ARGANCHONARG-1989-2016-PARMA_2015","INIDEP-ARGANCHONARG-1989-2016-PARMA_2014",NA,NA,"TBbest-MT","MT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ERbest-ratio","ratio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,"F66%-1/yr",4.4,"F40%",NA,NA,NA,NA,890000,"SSB66%-MT","",3,"N",1
"US East Coast","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD","BSBASSMATLC","NMFS","NEFSC","1968-2007",1968,2007,"https://repository.library.noaa.gov/view/noaa/25243","Statistical catch at age model","SCALE","A statistical catch-at-length model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",0,"Current","USA",21,"","0.4","NULL","",NA,NA,1968,2007,1968,2007,1968,2007,2007,3,2007,2006,"NEFSC-BSBASSMATLC-1968-2007-SHEPHERD_2007","NEFSC-BSBASSMATLC-1968-2007-SHEPHERD_2006",12900,12800,"TBbest-MT","MT",12900,12800,12900,12800,NA,NA,11500,11600,NA,NA,0.217829457364341,0.21171875,"ERbest-ratio","ratio",0.217829457364341,0.21171875,NA,NA,0.48,0.5,0.3027,"ERmsy-ratio",NA,NA,NA,NA,NA,NA,NA,NA,12892.3,"TBmsy-MT",12537,"",NA,NA,"",1,"N",4
"US East Coast","NEFSC-BSBASSMATLC-1968-2011-SISIMP2016","BSBASSMATLC","NMFS","NEFSC","1968-2011",1968,2011,"https://repository.library.noaa.gov/view/noaa/4001","Statistical catch at age model","SCALE","A statistical catch-at-length model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",0,"Current","USA",21,"Imported from SIS data dump received 2016","0.4",NA,"range of 0.1 to 0.9",NA,NA,1968,2011,1968,2011,1968,2011,2011,2,2007,2006,"NEFSC-BSBASSMATLC-1968-2011-SISIMP2016_2007","NEFSC-BSBASSMATLC-1968-2011-SISIMP2016_2006",14100,15500,"TBbest-MT","MT",14100,15500,14100,15500,NA,NA,12700,14100,NA,NA,0.165957446808511,0.155483870967742,"ERbest-ratio","ratio",0.165957446808511,0.155483870967742,NA,NA,0.29,0.27,NA,NA,NA,NA,0.44,"F40% as proxy",NA,NA,0.44,"F40%  ",NA,NA,10880,"Length-based YPR",NA,NA,"",1,"N",4
