"region","assessid","stockid","mgmt","assessor","years","start_year","report_year","assesssource","method","methodshort","methodlong","country","area","areaid","stocklong","class","order","family","genus","species","species_orig","comm_name","assess_if_mostrecent","state_of_stock","primary_country","primary_FAOarea","assess_notes","M","M_year","M_notes","M_source","M_source_notes","B_start","B_end","F_start","F_end","C_start","C_end","terminal_year","assess_order","ty","ty_minus1","key_ty","key_ty_minus1","B_ty","B_ty_minus1","B_type","B_unit","TBbest_ty","TBbest_ty_minus1","TB_ty","TB_ty_minus1","TN_ty","TN_ty_minus1","SSB_ty","SSB_ty_minus1","SSB_E00eggs_ty","SSB_E00eggs_ty_minus1","F_ty","F_ty_minus1","F_type","F_unit","ERbest_ty","ERbest_ty_minus1","ER_ty","ER_ty_minus1","instF_ty","instF_ty_minus1","ERmsybest","ERmsybest_notes","ERmgt","ERmgt_notes","instFmsy","instFmsy_notes","Fmgt","Fmgt_notes","Flim","Flim_notes","TBmsybest","TBmsybest_notes","SSBmsy","SSBmsy_notes","SSBmgt","SSBmgt_notes","OFL_pdf","ty_order","if_diff_5yrs","interval","TB_by_TBmsy","SSB_by_SSBmsy","InstF_by_InstFmsy","ER_by_ERmsy","OFL_instF","OFL_instF_2","OFL_ER","Bmsy","Bmsy_type","Fmsy","Fmsy_type","B_by_Bmsy","B_by_Bmsy_type","F_by_Fmsy","F_by_Fmsy_type","OFL_ty","OFL_ty_type"
"Canada East Coast","DFO-SCALLGB-1986-2014-ASHBROOK","SCALLGB","DFO","DFO","1986-2014",1986,2014,"http://www.dfo-mpo.gc.ca/csas-sccs/publications/scr-rs/2015/2015_025-eng.pdf","Biomass dynamics model (Delay difference model)","Delay difference","Delay difference model","Canada","Georges Bank","Canada-DFO-5Z","Sea scallop Georges Bank","Bivalvia","Pectinida","Pectinidae","Placopecten","Placopecten magellanicus","Placopecten magellanicus","Sea scallop",999,"Current","Canada",21,"The assessment report includes information for Georges Bank a and b. Only the a information is provided for this exercise. The b information is under a different management plan.",0.159,"NULL","Three year mean. From 2015 assessment. Non-harvest mortality including discard mortality.",NA,NA,1986,2013,1998,2013,1998,2014,2013,1,2012,2011,"DFO-SCALLGB-1986-2014-ASHBROOK_2012","DFO-SCALLGB-1986-2014-ASHBROOK_2011",23300,21200,"TBbest-MT","MT",23300,21200,23300,21200,NA,NA,NA,NA,NA,NA,0.158798283261803,NA,"ERbest-ratio","ratio",0.158798283261803,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"N",1,NA,NA,NA,NA,NA,NA,NA,NA,"TBmsybest",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"Europe (EU)","HAWG-HERRVIa-1956-2013-ICESIMP2016","HERRVIa","ICES","HAWG","1956-2013",1956,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/her-vian.pdf","Age-based analytical (FLICA)","Unknown","Age-based analytical (FLICA)","multinational","West of Scotland","multinational-ICES-VIa","Herring West of Scotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1957,2013,1957,2012,1957,2012,2012,2,2012,2011,"HAWG-HERRVIa-1956-2013-ICESIMP2016_2012","HAWG-HERRVIa-1956-2013-ICESIMP2016_2011",197000,160000,"TBbest-MT","MT",197000,160000,197000,160000,NA,NA,102000,77000,NA,NA,0.0939086294416244,NA,"ERbest-ratio","ratio",0.0939086294416244,0.11125,NA,NA,0.161,0.187,NA,NA,NA,NA,0.25,NA,0.2,"Fmp-1/yr",NA,NA,NA,NA,50000,NA,NA,NA,NA,3,"N",1,NA,2.04,0.644,NA,NA,43576.2457349332,NA,50000,"SSBmsy",0.25,"instFmsy",2.04,"SSB_by_SSBmsy",0.644,"InstF_by_InstFmsy",43576.2457349332,"OFL_instF_2"
"Europe (EU)","HAWG-HERRVIa-1956-2014-ICESIMP2016","HERRVIa","ICES","HAWG","1956-2014",1956,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/her-vian.pdf","Age-based analytical (FLICA)","Unknown","Age-based analytical (FLICA)","multinational","West of Scotland","multinational-ICES-VIa","Herring West of Scotland","Actinopterygii","Clupeiformes","Clupeidae","Clupea","Clupea harengus","Clupea harengus","Herring",999,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",NA,NA,NA,NA,NA,1957,2013,1957,2013,1957,2013,2013,1,2012,2011,"HAWG-HERRVIa-1956-2014-ICESIMP2016_2012","HAWG-HERRVIa-1956-2014-ICESIMP2016_2011",144000,152000,"TBbest-MT","MT",144000,152000,144000,152000,NA,NA,95600,73500,NA,NA,0.128472222222222,NA,"ERbest-ratio","ratio",0.128472222222222,0.117105263157895,NA,NA,0.18,0.201,NA,NA,NA,NA,0.25,NA,0.2,"Fmp-1/yr",NA,NA,NA,NA,50000,NA,75000,"SSBmp-MT",NA,3,"N",1,NA,1.912,0.72,NA,NA,31852.6872377177,NA,50000,"SSBmsy",0.25,"instFmsy",1.912,"SSB_by_SSBmsy",0.72,"InstF_by_InstFmsy",31852.6872377177,"OFL_instF_2"
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016","MEGVII-VIIIabd","ICES","WGBIE","1983-2016",1983,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/mgw-78.pdf","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1984,2016,1984,2015,1984,2015,2015,3,2015,2014,"WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016_2015","WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016_2014",93500,96900,"TBbest-MT","MT",93500,96900,93500,96900,NA,NA,69400,68500,NA,NA,0.140106951871658,NA,"ERbest-ratio","ratio",0.140106951871658,0.163054695562436,NA,NA,0.216,0.269,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT",NA,1,"N",1,NA,1.66028708133971,1.13089005235602,NA,14780.9846122055,16256.6030078634,NA,41800,"SSBmsy",0.191,"instFmsy",1.66028708133971,"SSB_by_SSBmsy",1.13089005235602,"InstF_by_InstFmsy",14780.9846122055,"OFL_instF"
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2017",1983,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/meg.27.7b-k8abd.pdf","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1984,2017,1984,2016,1984,2016,2016,2,2015,2014,"WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2015","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2014",82000,85900,"TBbest-MT","MT",82000,85900,82000,85900,NA,NA,60500,64300,NA,NA,0.159756097560976,NA,"ERbest-ratio","ratio",0.159756097560976,0.183934807916182,NA,NA,0.229,0.277,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT",NA,1,"N",1,NA,1.44736842105263,1.19895287958115,NA,12963.0025476027,14257.1277716021,NA,41800,"SSBmsy",0.191,"instFmsy",1.44736842105263,"SSB_by_SSBmsy",1.19895287958115,"InstF_by_InstFmsy",12963.0025476027,"OFL_instF"
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016","MEGVII-VIIIabd","ICES","WGBIE","1983-2016",1983,2016,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2016/2016/mgw-78.pdf","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",0,"Current","France",27,"Imported from ICES data dump covering 2011-2016",0.2,NA,NA,NA,NA,1984,2016,1984,2015,1984,2015,2015,3,2015,2014,"WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016_2015","WGBIE-MEGVII-VIIIabd-1983-2016-ICESIMP2016_2014",93500,96900,"TBbest-MT","MT",93500,96900,93500,96900,NA,NA,69400,68500,NA,NA,0.140106951871658,NA,"ERbest-ratio","ratio",0.140106951871658,0.163054695562436,NA,NA,0.216,0.269,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT",NA,2,"N",2,NA,1.66028708133971,1.13089005235602,NA,14780.9846122055,16256.6030078634,NA,41800,"SSBmsy",0.191,"instFmsy",1.66028708133971,"SSB_by_SSBmsy",1.13089005235602,"InstF_by_InstFmsy",14780.9846122055,"OFL_instF"
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2018",1983,2018,"","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1984,2018,1984,2017,1984,2017,2017,1,2015,2014,"WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2015","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2014",82600,86500,"TBbest-MT","MT",82600,86500,82600,86500,NA,NA,60600,65300,NA,NA,0.158595641646489,NA,"ERbest-ratio","ratio",0.158595641646489,0.182658959537572,NA,NA,0.229,0.276,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT",NA,2,"N",2,NA,1.44976076555024,1.19895287958115,NA,13057.8537857559,14361.4482187114,NA,41800,"SSBmsy",0.191,"instFmsy",1.44976076555024,"SSB_by_SSBmsy",1.19895287958115,"InstF_by_InstFmsy",13057.8537857559,"OFL_instF"
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2017",1983,2017,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2017/2017/meg.27.7b-k8abd.pdf","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",0,"Current","France",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1984,2017,1984,2016,1984,2016,2016,2,2016,2015,"WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2016","WGBIE-MEGVII-VIIIabd-1983-2017-ICESIMP2018_2015",108000,82000,"TBbest-MT","MT",108000,82000,108000,82000,NA,NA,74400,60500,NA,NA,0.12962962962963,NA,"ERbest-ratio","ratio",0.12962962962963,0.159756097560976,NA,NA,0.218,0.229,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT",NA,3,"N",1,NA,1.7799043062201,1.1413612565445,NA,17073.2228675743,18777.6804796711,NA,41800,"SSBmsy",0.191,"instFmsy",1.7799043062201,"SSB_by_SSBmsy",1.1413612565445,"InstF_by_InstFmsy",17073.2228675743,"OFL_instF"
"Europe (EU)","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018","MEGVII-VIIIabd","ICES","WGBIE","1983-2018",1983,2018,"","Statistical catch at age ","Unknown","Statistical catch at age ","multinational","ICES 7-8abd","multinational-ICES-VII-VIIIabd","Megrim ICES 7-8abd","Actinopterygii","Pleuronectiformes","Scophthalmidae","Lepidorhombus","Lepidorhombus whiffiagonis","Lepidorhombus whiffiagonis","Megrim",999,"Current","France",27,"Imported from ICES data dump covering 2011-2018",0.2,NA,NA,NA,NA,1984,2018,1984,2017,1984,2017,2017,1,2016,2015,"WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2016","WGBIE-MEGVII-VIIIabd-1983-2018-ICESIMP2018_2015",107000,82600,"TBbest-MT","MT",107000,82600,107000,82600,NA,NA,73900,60600,NA,NA,0.130841121495327,NA,"ERbest-ratio","ratio",0.130841121495327,0.158595641646489,NA,NA,0.219,0.229,NA,NA,NA,NA,0.191,"",0.191,"Fmsy-1/yr",0.53,"",NA,NA,41800,NA,41800,"SSBtrigmsy-MT",NA,3,"N",1,NA,1.76794258373206,1.14659685863874,NA,16915.1374706523,18603.8130678223,NA,41800,"SSBmsy",0.191,"instFmsy",1.76794258373206,"SSB_by_SSBmsy",1.14659685863874,"InstF_by_InstFmsy",16915.1374706523,"OFL_instF"
"Europe (EU)","WGCSE-PLAICECHW-1979-2013-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2013",1979,2013,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2013/2013/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.12,NA,NA,NA,NA,1980,2013,1980,2012,1980,2012,2012,2,2012,2011,"WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2012","WGCSE-PLAICECHW-1979-2013-ICESIMP2016_2011",5560,5670,"TBbest-MT","MT",5560,5670,5560,5670,NA,NA,3390,2910,NA,NA,0.273381294964029,NA,"ERbest-ratio","ratio",0.273381294964029,0.2663139329806,NA,NA,0.398,0.416,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT",NA,3,"N",1,NA,2.05454545454545,1.65833333333333,NA,1120.61308469671,1186.34909246996,NA,1650,"SSBmsy",0.24,"instFmsy",2.05454545454545,"SSB_by_SSBmsy",1.65833333333333,"InstF_by_InstFmsy",1120.61308469671,"OFL_instF"
"Europe (EU)","WGCSE-PLAICECHW-1979-2014-ICESIMP2016","PLAICECHW","ICES","WGCSE","1979-2014",1979,2014,"http://www.ices.dk/sites/pub/Publication Reports/Advice/2014/2014/ple-echw.pdf","Age-based analytical assessment (XSA)","Unknown","Age-based analytical assessment (XSA)","multinational","Western English Channel","multinational-ICES-VIIe","European plaice Western English Channel","Actinopterygii","Pleuronectiformes","Pleuronectidae","Pleuronectes","Pleuronectes platessa","Pleuronectes platessa","European plaice",0,"Current","Great Britain",27,"Imported from ICES data dump covering 2011-2016",0.12,NA,NA,NA,NA,1980,2014,1980,2013,1980,2013,2013,1,2012,2011,"WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2012","WGCSE-PLAICECHW-1979-2014-ICESIMP2016_2011",5940,6220,"TBbest-MT","MT",5940,6220,5940,6220,NA,NA,3940,3290,NA,NA,0.255892255892256,NA,"ERbest-ratio","ratio",0.255892255892256,0.242765273311897,NA,NA,0.349,0.34,NA,NA,NA,NA,0.24,"",0.24,"Fmsy-1/yr",NA,NA,NA,NA,1650,NA,1650,"SSBtrigmsy-MT",NA,3,"N",1,NA,2.38787878787879,1.45416666666667,NA,1197.20174875872,1267.43050526467,NA,1650,"SSBmsy",0.24,"instFmsy",2.38787878787879,"SSB_by_SSBmsy",1.45416666666667,"InstF_by_InstFmsy",1197.20174875872,"OFL_instF"
"South America","IFOPCH-SBWHITCH-1977-2015-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2015",1977,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",0,"Current","Chile",87,"NULL",0.18,"NULL","",NA,NA,1978,2015,1978,2015,1978,2015,2015,2,2015,2014,"IFOPCH-SBWHITCH-1977-2015-PARMA_2015","IFOPCH-SBWHITCH-1977-2015-PARMA_2014",161000,157000,"TBbest-MT","MT",161000,157000,161000,157000,NA,NA,76300,76200,NA,NA,0.0863354037267081,NA,"ERbest-ratio","ratio",0.0863354037267081,0.0713375796178344,NA,NA,0.204,0.167,NA,NA,NA,NA,NA,NA,0.2,"F45%-1/yr",NA,NA,NA,NA,NA,NA,158400,"SSB40%-MT",NA,3,"N",1,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"South America","IFOPCH-SBWHITCH-1977-2016-PARMA","SBWHITCH","SUBPESCA","IFOPCH","1977-2016",1977,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Chile","Central-Southern Chile","Chile-SUBPESCA-CH-CS","Southern blue whiting Central-Southern Chile","Actinopterygii","Gadiformes","Gadidae","Micromesistius","Micromesistius australis","Micromesistius australis","Southern blue whiting",999,"Current","Chile",87,"NULL",0.18,"NULL","",NA,NA,1978,2016,1978,2016,1978,2016,2016,1,2015,2014,"IFOPCH-SBWHITCH-1977-2016-PARMA_2015","IFOPCH-SBWHITCH-1977-2016-PARMA_2014",162000,167000,"TBbest-MT","MT",162000,167000,162000,167000,NA,NA,63600,64300,NA,NA,0.0858024691358025,NA,"ERbest-ratio","ratio",0.0858024691358025,0.067065868263473,NA,NA,0.277,0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160606.4,"SSB40%-MT",NA,3,"N",1,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"South America","INIDEP-ARGANCHONARG-1989-2015-ORLANDO","ARGANCHONARG","CFP","INIDEP","1989-2015",1989,2015,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",0,"Current","Argentina",41,"NULL",1.01,"NULL","",NA,NA,1990,2015,1990,2015,1990,2015,2015,2,2015,2014,"INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2015","INIDEP-ARGANCHONARG-1989-2015-ORLANDO_2014",2320000,1910000,"TBbest-MT","MT",2320000,1910000,2320000,1910000,NA,NA,1740000,1380000,NA,NA,0.00538793103448276,NA,"ERbest-ratio","ratio",0.00538793103448276,0.00722513089005236,NA,NA,0.018,0.033,NA,NA,NA,NA,NA,NA,0.86,"F66%-1/yr",NA,NA,NA,NA,NA,NA,484000,"SSB66%-MT",NA,3,"N",1,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"South America","INIDEP-ARGANCHONARG-1989-2016-PARMA","ARGANCHONARG","CFP","INIDEP","1989-2016",1989,2016,"NULL","Statistical catch at age model","unknown","Unknown statistical catch-at-age model","Argentina","Northern Argentina","Argentina-CFP-ARG-N","Argentine anchoita Northern Argentina","Actinopterygii","Clupeiformes","Engraulidae","Engraulis","Engraulis anchoita","Engraulis anchoita","Argentine anchoita",999,"Current","Argentina",41,"NULL",1.01,"NULL","",NA,NA,1990,2016,1990,2016,1990,2016,2016,1,2015,2014,"INIDEP-ARGANCHONARG-1989-2016-PARMA_2015","INIDEP-ARGANCHONARG-1989-2016-PARMA_2014",2300000,2130000,"TBbest-MT","MT",2300000,2130000,2300000,2130000,NA,NA,1770000,1620000,NA,NA,0.00543478260869565,NA,"ERbest-ratio","ratio",0.00543478260869565,0.00647887323943662,NA,NA,0.017,0.025,NA,NA,NA,NA,NA,NA,0.98,"F66%-1/yr",4.4,"F40%",NA,NA,NA,NA,890000,"SSB66%-MT",NA,3,"N",1,NA,NA,NA,NA,NA,NA,NA,NA,"SSBmsy",NA,"instFmsy",NA,NA,NA,NA,NA,NA
"US East Coast","NEFSC-BSBASSMATLC-1939-2015-ASHBROOK","BSBASSMATLC","NMFS","NEFSC","1939-2015",1939,2015,"http://www.asmfc.org/uploads/file/5953f11d2016BlackSeaBassStockAssmt.pdf","Statistical catch at age model","SCA","Statistical catch-at-age model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",999,"Current","USA",21,"NULL",0.4,"NULL","range of 0.1 to 0.9","4",NA,1990,2015,1990,2015,1939,2015,2015,1,2011,2010,"NEFSC-BSBASSMATLC-1939-2015-ASHBROOK_2011","NEFSC-BSBASSMATLC-1939-2015-ASHBROOK_2010",8123.842,6944.507,"TBbest-MT","MT",8123.842,6944.507,8123.842,6944.507,55084380,53529724,NA,NA,NA,NA,0.0908920926822555,NA,"ERbest-ratio","ratio",0.0908920926822555,0.111886992121975,NA,NA,0.464,0.464,0.1795,"ERmsy-calc-ratio",NA,NA,0.36,NA,NA,NA,NA,NA,17256,"TBmsy-MT",9667,NA,NA,NA,NA,3,"N",4,0.47078361149745,NA,1.28888888888889,NA,2048.49181812646,2456.02975985846,1458.229639,9667,"SSBmsy",0.36,"instFmsy",0.47078361149745,"TB_by_TBmsy",1.28888888888889,"InstF_by_InstFmsy",2048.49181812646,"OFL_instF"
"US East Coast","NEFSC-BSBASSMATLC-1968-2011-SISIMP2016","BSBASSMATLC","NMFS","NEFSC","1968-2011",1968,2011,"https://repository.library.noaa.gov/view/noaa/4001","Statistical catch at age model","SCALE","A statistical catch-at-length model","USA","Mid-Atlantic Coast","USA-NMFS-MATLC","Black sea bass Mid-Atlantic Coast","Actinopterygii","Perciformes","Serranidae","Centropristis","Centropristis striata","Centropristis striata","Black sea bass",0,"Current","USA",21,"Imported from SIS data dump received 2016",0.4,NA,"range of 0.1 to 0.9",NA,NA,1968,2011,1968,2011,1968,2011,2011,2,2011,2010,"NEFSC-BSBASSMATLC-1968-2011-SISIMP2016_2011","NEFSC-BSBASSMATLC-1968-2011-SISIMP2016_2010",12700,13200,"TBbest-MT","MT",12700,13200,12700,13200,NA,NA,11100,11700,NA,NA,0.122047244094488,NA,"ERbest-ratio","ratio",0.122047244094488,0.188636363636364,NA,NA,0.21,0.34,NA,NA,NA,NA,0.44,"F40% as proxy",NA,NA,0.44,"F40%  ",NA,NA,10880,"Length-based YPR",NA,NA,NA,3,"N",4,NA,1.02022058823529,0.477272727272727,NA,3780.47808937893,4520.7374522441,NA,10880,"SSBmsy",0.44,"instFmsy",1.02022058823529,"SSB_by_SSBmsy",0.477272727272727,"InstF_by_InstFmsy",3780.47808937893,"OFL_instF"
